Name,Description,IP,FQDN,MAC,Non-Computing,STIGs,Labels,Metadata
Asset 1229,Asset1229 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1229
Label1229","{""key:9"":""value:9""}"
Asset 1230,Asset1230 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1230
Label1230","{""key:0"":""value:0""}"
Asset 1231,Asset1231 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1231
Label1231","{""key:1"":""value:1""}"
Asset 1232,Asset1232 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1232
Label1232","{""key:2"":""value:2""}"
Asset 1233,Asset1233 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1233
Label1233","{""key:3"":""value:3""}"
Asset 1234,Asset1234 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1234
Label1234","{""key:4"":""value:4""}"
Asset 1235,Asset1235 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1235
Label1235","{""key:5"":""value:5""}"
Asset 1236,Asset1236 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1236
Label1236","{""key:6"":""value:6""}"
Asset 1237,Asset1237 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1237
Label1237","{""key:7"":""value:7""}"
Asset 1238,Asset1238 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1238
Label1238","{""key:8"":""value:8""}"
Asset 1239,Asset1239 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1239
Label1239","{""key:9"":""value:9""}"
Asset 1240,Asset1240 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1240
Label1240","{""key:0"":""value:0""}"
Asset 1241,Asset1241 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1241
Label1241","{""key:1"":""value:1""}"
Asset 1242,Asset1242 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1242
Label1242","{""key:2"":""value:2""}"
Asset 1243,Asset1243 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1243
Label1243","{""key:3"":""value:3""}"
Asset 1244,Asset1244 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1244
Label1244","{""key:4"":""value:4""}"
Asset 1245,Asset1245 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1245
Label1245","{""key:5"":""value:5""}"
Asset 1246,Asset1246 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1246
Label1246","{""key:6"":""value:6""}"
Asset 1247,Asset1247 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1247
Label1247","{""key:7"":""value:7""}"
Asset 1248,Asset1248 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1248
Label1248","{""key:8"":""value:8""}"
Asset 1249,Asset1249 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1249
Label1249","{""key:9"":""value:9""}"
Asset 1250,Asset1250 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1250
Label1250","{""key:0"":""value:0""}"
Asset 1251,Asset1251 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1251
Label1251","{""key:1"":""value:1""}"
Asset 1252,Asset1252 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1252
Label1252","{""key:2"":""value:2""}"
Asset 1253,Asset1253 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1253
Label1253","{""key:3"":""value:3""}"
Asset 1254,Asset1254 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1254
Label1254","{""key:4"":""value:4""}"
Asset 1255,Asset1255 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1255
Label1255","{""key:5"":""value:5""}"
Asset 1256,Asset1256 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1256
Label1256","{""key:6"":""value:6""}"
Asset 1257,Asset1257 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1257
Label1257","{""key:7"":""value:7""}"
Asset 1258,Asset1258 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1258
Label1258","{""key:8"":""value:8""}"
Asset 1259,Asset1259 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1259
Label1259","{""key:9"":""value:9""}"
Asset 1260,Asset1260 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1260
Label1260","{""key:0"":""value:0""}"
Asset 1261,Asset1261 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1261
Label1261","{""key:1"":""value:1""}"
Asset 1262,Asset1262 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1262
Label1262","{""key:2"":""value:2""}"
Asset 1263,Asset1263 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1263
Label1263","{""key:3"":""value:3""}"
Asset 1264,Asset1264 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1264
Label1264","{""key:4"":""value:4""}"
Asset 1265,Asset1265 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1265
Label1265","{""key:5"":""value:5""}"
Asset 1266,Asset1266 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1266
Label1266","{""key:6"":""value:6""}"
Asset 1267,Asset1267 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1267
Label1267","{""key:7"":""value:7""}"
Asset 1268,Asset1268 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1268
Label1268","{""key:8"":""value:8""}"
Asset 1269,Asset1269 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1269
Label1269","{""key:9"":""value:9""}"
Asset 1270,Asset1270 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1270
Label1270","{""key:0"":""value:0""}"
Asset 1271,Asset1271 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1271
Label1271","{""key:1"":""value:1""}"
Asset 1272,Asset1272 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1272
Label1272","{""key:2"":""value:2""}"
Asset 1273,Asset1273 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1273
Label1273","{""key:3"":""value:3""}"
Asset 1274,Asset1274 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1274
Label1274","{""key:4"":""value:4""}"
Asset 1275,Asset1275 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1275
Label1275","{""key:5"":""value:5""}"
Asset 1276,Asset1276 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1276
Label1276","{""key:6"":""value:6""}"
Asset 1277,Asset1277 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1277
Label1277","{""key:7"":""value:7""}"
Asset 1278,Asset1278 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1278
Label1278","{""key:8"":""value:8""}"
Asset 1279,Asset1279 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1279
Label1279","{""key:9"":""value:9""}"
Asset 1280,Asset1280 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1280
Label1280","{""key:0"":""value:0""}"
Asset 1281,Asset1281 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1281
Label1281","{""key:1"":""value:1""}"
Asset 1282,Asset1282 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1282
Label1282","{""key:2"":""value:2""}"
Asset 1283,Asset1283 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1283
Label1283","{""key:3"":""value:3""}"
Asset 1284,Asset1284 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1284
Label1284","{""key:4"":""value:4""}"
Asset 1285,Asset1285 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1285
Label1285","{""key:5"":""value:5""}"
Asset 1286,Asset1286 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1286
Label1286","{""key:6"":""value:6""}"
Asset 1287,Asset1287 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1287
Label1287","{""key:7"":""value:7""}"
Asset 1288,Asset1288 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1288
Label1288","{""key:8"":""value:8""}"
Asset 1289,Asset1289 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1289
Label1289","{""key:9"":""value:9""}"
Asset 1290,Asset1290 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1290
Label1290","{""key:0"":""value:0""}"
Asset 1291,Asset1291 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1291
Label1291","{""key:1"":""value:1""}"
Asset 1292,Asset1292 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1292
Label1292","{""key:2"":""value:2""}"
Asset 1293,Asset1293 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1293
Label1293","{""key:3"":""value:3""}"
Asset 1294,Asset1294 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1294
Label1294","{""key:4"":""value:4""}"
Asset 1295,Asset1295 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1295
Label1295","{""key:5"":""value:5""}"
Asset 1296,Asset1296 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1296
Label1296","{""key:6"":""value:6""}"
Asset 1297,Asset1297 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1297
Label1297","{""key:7"":""value:7""}"
Asset 1298,Asset1298 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1298
Label1298","{""key:8"":""value:8""}"
Asset 1299,Asset1299 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1299
Label1299","{""key:9"":""value:9""}"
Asset 1300,Asset1300 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1300
Label1300","{""key:0"":""value:0""}"
Asset 1301,Asset1301 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1301
Label1301","{""key:1"":""value:1""}"
Asset 1302,Asset1302 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1302
Label1302","{""key:2"":""value:2""}"
Asset 1303,Asset1303 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1303
Label1303","{""key:3"":""value:3""}"
Asset 1304,Asset1304 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1304
Label1304","{""key:4"":""value:4""}"
Asset 1305,Asset1305 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1305
Label1305","{""key:5"":""value:5""}"
Asset 1306,Asset1306 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1306
Label1306","{""key:6"":""value:6""}"
Asset 1307,Asset1307 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1307
Label1307","{""key:7"":""value:7""}"
Asset 1308,Asset1308 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1308
Label1308","{""key:8"":""value:8""}"
Asset 1309,Asset1309 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1309
Label1309","{""key:9"":""value:9""}"
Asset 1310,Asset1310 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1310
Label1310","{""key:0"":""value:0""}"
Asset 1311,Asset1311 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1311
Label1311","{""key:1"":""value:1""}"
Asset 1312,Asset1312 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1312
Label1312","{""key:2"":""value:2""}"
Asset 1313,Asset1313 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1313
Label1313","{""key:3"":""value:3""}"
Asset 1314,Asset1314 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1314
Label1314","{""key:4"":""value:4""}"
Asset 1315,Asset1315 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1315
Label1315","{""key:5"":""value:5""}"
Asset 1316,Asset1316 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1316
Label1316","{""key:6"":""value:6""}"
Asset 1317,Asset1317 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1317
Label1317","{""key:7"":""value:7""}"
Asset 1318,Asset1318 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1318
Label1318","{""key:8"":""value:8""}"
Asset 1319,Asset1319 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1319
Label1319","{""key:9"":""value:9""}"
Asset 1320,Asset1320 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1320
Label1320","{""key:0"":""value:0""}"
Asset 1321,Asset1321 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1321
Label1321","{""key:1"":""value:1""}"
Asset 1322,Asset1322 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1322
Label1322","{""key:2"":""value:2""}"
Asset 1323,Asset1323 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1323
Label1323","{""key:3"":""value:3""}"
Asset 1324,Asset1324 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1324
Label1324","{""key:4"":""value:4""}"
Asset 1325,Asset1325 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1325
Label1325","{""key:5"":""value:5""}"
Asset 1326,Asset1326 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1326
Label1326","{""key:6"":""value:6""}"
Asset 1327,Asset1327 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1327
Label1327","{""key:7"":""value:7""}"
Asset 1328,Asset1328 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1328
Label1328","{""key:8"":""value:8""}"
Asset 1329,Asset1329 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1329
Label1329","{""key:9"":""value:9""}"
Asset 1330,Asset1330 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1330
Label1330","{""key:0"":""value:0""}"
Asset 1331,Asset1331 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1331
Label1331","{""key:1"":""value:1""}"
Asset 1332,Asset1332 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1332
Label1332","{""key:2"":""value:2""}"
Asset 1333,Asset1333 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1333
Label1333","{""key:3"":""value:3""}"
Asset 1334,Asset1334 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1334
Label1334","{""key:4"":""value:4""}"
Asset 1335,Asset1335 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1335
Label1335","{""key:5"":""value:5""}"
Asset 1336,Asset1336 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1336
Label1336","{""key:6"":""value:6""}"
Asset 1337,Asset1337 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1337
Label1337","{""key:7"":""value:7""}"
Asset 1338,Asset1338 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1338
Label1338","{""key:8"":""value:8""}"
Asset 1339,Asset1339 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1339
Label1339","{""key:9"":""value:9""}"
Asset 1340,Asset1340 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1340
Label1340","{""key:0"":""value:0""}"
Asset 1341,Asset1341 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1341
Label1341","{""key:1"":""value:1""}"
Asset 1342,Asset1342 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1342
Label1342","{""key:2"":""value:2""}"
Asset 1343,Asset1343 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1343
Label1343","{""key:3"":""value:3""}"
Asset 1344,Asset1344 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1344
Label1344","{""key:4"":""value:4""}"
Asset 1345,Asset1345 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1345
Label1345","{""key:5"":""value:5""}"
Asset 1346,Asset1346 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1346
Label1346","{""key:6"":""value:6""}"
Asset 1347,Asset1347 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1347
Label1347","{""key:7"":""value:7""}"
Asset 1348,Asset1348 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1348
Label1348","{""key:8"":""value:8""}"
Asset 1349,Asset1349 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1349
Label1349","{""key:9"":""value:9""}"
Asset 1350,Asset1350 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1350
Label1350","{""key:0"":""value:0""}"
Asset 1351,Asset1351 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1351
Label1351","{""key:1"":""value:1""}"
Asset 1352,Asset1352 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1352
Label1352","{""key:2"":""value:2""}"
Asset 1353,Asset1353 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1353
Label1353","{""key:3"":""value:3""}"
Asset 1354,Asset1354 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1354
Label1354","{""key:4"":""value:4""}"
Asset 1355,Asset1355 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1355
Label1355","{""key:5"":""value:5""}"
Asset 1356,Asset1356 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1356
Label1356","{""key:6"":""value:6""}"
Asset 1357,Asset1357 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1357
Label1357","{""key:7"":""value:7""}"
Asset 1358,Asset1358 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1358
Label1358","{""key:8"":""value:8""}"
Asset 1359,Asset1359 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1359
Label1359","{""key:9"":""value:9""}"
Asset 1360,Asset1360 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1360
Label1360","{""key:0"":""value:0""}"
Asset 1361,Asset1361 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1361
Label1361","{""key:1"":""value:1""}"
Asset 1362,Asset1362 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1362
Label1362","{""key:2"":""value:2""}"
Asset 1363,Asset1363 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1363
Label1363","{""key:3"":""value:3""}"
Asset 1364,Asset1364 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1364
Label1364","{""key:4"":""value:4""}"
Asset 1365,Asset1365 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1365
Label1365","{""key:5"":""value:5""}"
Asset 1366,Asset1366 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1366
Label1366","{""key:6"":""value:6""}"
Asset 1367,Asset1367 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1367
Label1367","{""key:7"":""value:7""}"
Asset 1368,Asset1368 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1368
Label1368","{""key:8"":""value:8""}"
Asset 1369,Asset1369 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1369
Label1369","{""key:9"":""value:9""}"
Asset 1370,Asset1370 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,True,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1370
Label1370","{""key:0"":""value:0""}"
Asset 1371,Asset1371 Description,1.1.1.1,Asset-f.q.d.n,awdawdwa,False,"VPN_SRG_TEST
Windows_10_STIG_TEST","Label1371
Label1371","{""key:1"":""value:1""}"
